ts,open,high,low,close,volume
2025-04-21T13:30:00Z,521.159973144531,521.700012207031,508.459991455078,513.880004882813,69368100
2025-04-22T13:30:00Z,520.140014648438,529.299987792969,519.190002441406,527.25,75948100
2025-04-23T13:30:00Z,540.429992675781,545.429992675781,533.880004882813,535.419982910156,90590700
2025-04-24T13:30:00Z,536.719970703125,547.429992675781,535.450012207031,546.690002441406,64150400
2025-04-25T13:30:00Z,546.650024414063,551.049987792969,543.690002441406,550.640014648438,61119600
2025-04-28T13:30:00Z,551.390014648438,553.549987792969,545.02001953125,550.849975585938,47613800
2025-04-29T13:30:00Z,548.909973144531,555.450012207031,548.549987792969,554.320007324219,47775100
2025-04-30T13:30:00Z,547.570007324219,556.52001953125,541.52001953125,554.539978027344,93101500
2025-05-01T13:30:00Z,560.369995117188,564.070007324219,557.859985351563,558.469970703125,63186100
2025-05-02T13:30:00Z,564.72998046875,568.380004882813,562.380004882813,566.760009765625,60717300
2025-05-05T13:30:00Z,562.570007324219,566.650024414063,561.700012207031,563.510009765625,38659200
2025-05-06T13:30:00Z,557.929992675781,563.349975585938,556.960021972656,558.799987792969,48264700
2025-05-07T13:30:00Z,560.150024414063,563.820007324219,556.039978027344,561.150024414063,55588000
2025-05-08T13:30:00Z,565.239990234375,570.309997558594,561.700012207031,565.059997558594,65130800
2025-05-09T13:30:00Z,566.47998046875,567.5,562.760009765625,564.340026855469,37603400
2025-05-12T13:30:00Z,581.469970703125,583,577.039978027344,582.989990234375,78993600
2025-05-13T13:30:00Z,583.409973144531,589.080017089844,582.840026855469,586.840026855469,67947200
2025-05-14T13:30:00Z,587.809997558594,588.97998046875,585.539978027344,587.590026855469,66283500
2025-05-15T13:30:00Z,585.559997558594,590.969970703125,585.099975585938,590.460021972656,71268100
2025-05-16T13:30:00Z,591.25,594.5,589.280029296875,594.200012207031,76052100
2025-05-19T13:30:00Z,588.099975585938,595.539978027344,588.099975585938,594.849975585938,68168500
2025-05-20T13:30:00Z,593.090026855469,594.049987792969,589.599975585938,592.849975585938,60614500
2025-05-21T13:30:00Z,588.440002441406,592.580017089844,581.820007324219,582.859985351563,95197700
2025-05-22T13:30:00Z,582.659973144531,586.619995117188,581.409973144531,583.090026855469,70860400
2025-05-23T13:30:00Z,575.97998046875,581.809997558594,575.599975585938,579.109985351563,76029000
2025-05-27T13:30:00Z,586.070007324219,591.309997558594,578.429992675781,591.150024414063,72588500
2025-05-28T13:30:00Z,591.559997558594,592.77001953125,586.989990234375,587.72998046875,68445500
2025-05-29T13:30:00Z,593.059997558594,593.200012207031,586.070007324219,590.049987792969,69973300
2025-05-30T13:30:00Z,588.929992675781,591.130004882813,583.239990234375,589.390014648438,90601200
2025-06-02T13:30:00Z,587.760009765625,592.789978027344,585.059997558594,592.710021972656,61630500
2025-06-03T13:30:00Z,592.340026855469,597.080017089844,591.849975585938,596.090026855469,63606200
2025-06-04T13:30:00Z,596.960021972656,597.950012207031,595.489990234375,595.929992675781,57314200
2025-06-05T13:30:00Z,597.630004882813,599,591.049987792969,593.049987792969,92278700
2025-06-06T13:30:00Z,598.659973144531,600.830017089844,596.859985351563,599.140014648438,66588700
2025-06-09T13:30:00Z,599.719970703125,601.25,598.489990234375,599.679992675781,53016400
2025-06-10T13:30:00Z,600.219970703125,603.469970703125,599.090026855469,603.080017089844,66247000
2025-06-11T13:30:00Z,604.190002441406,605.059997558594,599.27001953125,601.359985351563,73658200
2025-06-12T13:30:00Z,600.010009765625,603.75,599.52001953125,603.75,64129000
2025-06-13T13:30:00Z,598.5,601.849975585938,595.47998046875,597,89506000
2025-06-16T13:30:00Z,600.400024414063,604.450012207031,600.219970703125,602.679992675781,79984100
2025-06-17T13:30:00Z,600.210021972656,601.75,596.760009765625,597.530029296875,82209400
2025-06-18T13:30:00Z,598.440002441406,601.219970703125,596.469970703125,597.440002441406,76605000
2025-06-20T13:30:00Z,598.380004882813,599.460021972656,592.859985351563,594.280029296875,94051400
2025-06-23T13:30:00Z,595.039978027344,600.539978027344,591.890014648438,600.150024414063,87426000
2025-06-24T13:30:00Z,604.330017089844,607.849975585938,603.409973144531,606.780029296875,67735300
2025-06-25T13:30:00Z,607.909973144531,608.609985351563,605.539978027344,607.119995117188,62114800
2025-06-26T13:30:00Z,608.989990234375,612.309997558594,608.369995117188,611.869995117188,78548400
