ts,open,high,low,close,volume
2026-01-20T00:00:00.000Z,11.456042,11.456042,11.456042,11.456042,0
2026-01-21T00:00:00.000Z,11.448553,11.448553,11.448553,11.448553,0
2026-01-22T00:00:00.000Z,11.449784,11.449784,11.449784,11.449784,0
2026-01-23T00:00:00.000Z,11.447695,11.447695,11.447695,11.447695,0
2026-01-26T00:00:00.000Z,11.449633,11.449633,11.449633,11.449633,0
2026-01-27T00:00:00.000Z,11.449452,11.449452,11.449452,11.449452,0
2026-01-28T00:00:00.000Z,11.452422,11.452422,11.452422,11.452422,0
2026-01-29T00:00:00.000Z,11.463269,11.463269,11.463269,11.463269,0
2026-01-30T00:00:00.000Z,11.454845,11.454845,11.454845,11.454845,0
2026-02-02T00:00:00.000Z,11.463044,11.463044,11.463044,11.463044,0
2026-02-03T00:00:00.000Z,11.464316,11.464316,11.464316,11.464316,0
2026-02-04T00:00:00.000Z,11.472752,11.472752,11.472752,11.472752,0
2026-02-05T00:00:00.000Z,11.465815,11.465815,11.465815,11.465815,0
2026-02-06T00:00:00.000Z,11.475252,11.475252,11.475252,11.475252,0
2026-02-09T00:00:00.000Z,11.467567,11.467567,11.467567,11.467567,0
2026-02-10T00:00:00.000Z,11.471825,11.471825,11.471825,11.471825,0
2026-02-11T00:00:00.000Z,11.473372,11.473372,11.473372,11.473372,0
2026-02-12T00:00:00.000Z,11.474499,11.474499,11.474499,11.474499,0
2026-02-13T00:00:00.000Z,11.474612,11.474612,11.474612,11.474612,0
2026-02-17T00:00:00.000Z,11.479017,11.479017,11.479017,11.479017,0
2026-02-18T00:00:00.000Z,11.47976,11.47976,11.47976,11.47976,0
2026-02-19T00:00:00.000Z,11.480976,11.480976,11.480976,11.480976,0
2026-02-20T00:00:00.000Z,11.480626,11.480626,11.480626,11.480626,0
2026-02-23T00:00:00.000Z,11.480803,11.480803,11.480803,11.480803,0
2026-02-24T00:00:00.000Z,11.482356,11.482356,11.482356,11.482356,0
2026-02-25T00:00:00.000Z,11.481918,11.481918,11.481918,11.481918,0
2026-02-26T00:00:00.000Z,11.489489,11.489489,11.489489,11.489489,0
2026-02-27T00:00:00.000Z,11.494712,11.494712,11.494712,11.494712,0
2026-03-02T00:00:00.000Z,11.487439,11.487439,11.487439,11.487439,0
2026-03-03T00:00:00.000Z,11.491144,11.491144,11.491144,11.491144,0
2026-03-04T00:00:00.000Z,11.487437,11.487437,11.487437,11.487437,0
2026-03-05T00:00:00.000Z,11.489937,11.489937,11.489937,11.489937,0
2026-03-06T00:00:00.000Z,11.494281,11.494281,11.494281,11.494281,0
2026-03-09T00:00:00.000Z,11.493007,11.493007,11.493007,11.493007,0
2026-03-10T00:00:00.000Z,11.491668,11.491668,11.491668,11.491668,0
2026-03-11T00:00:00.000Z,11.492201,11.492201,11.492201,11.492201,0
2026-03-12T00:00:00.000Z,11.494841,11.494841,11.494841,11.494841,0
2026-03-13T00:00:00.000Z,11.49581,11.49581,11.49581,11.49581,0
2026-03-16T00:00:00.000Z,11.503461,11.503461,11.503461,11.503461,0
2026-03-17T00:00:00.000Z,11.504071,11.504071,11.504071,11.504071,0
2026-03-18T00:00:00.000Z,11.502404,11.502404,11.502404,11.502404,0
2026-03-19T00:00:00.000Z,11.512365,11.512365,11.512365,11.512365,0
2026-03-20T00:00:00.000Z,11.508232,11.508232,11.508232,11.508232,0
2026-03-23T00:00:00.000Z,11.509439,11.509439,11.509439,11.509439,0
2026-03-24T00:00:00.000Z,11.511122,11.511122,11.511122,11.511122,0
2026-03-25T00:00:00.000Z,11.510714,11.510714,11.510714,11.510714,0
2026-03-26T00:00:00.000Z,11.524818,11.524818,11.524818,11.524818,0
2026-03-27T00:00:00.000Z,11.523675,11.523675,11.523675,11.523675,0
2026-03-30T00:00:00.000Z,11.523703,11.523703,11.523703,11.523703,0
2026-03-31T00:00:00.000Z,11.526302,11.526302,11.526302,11.526302,0
2026-04-01T00:00:00.000Z,11.524837,11.524837,11.524837,11.524837,0
2026-04-02T00:00:00.000Z,11.53495,11.53495,11.53495,11.53495,0
2026-04-06T00:00:00.000Z,11.529417,11.529417,11.529417,11.529417,0
2026-04-07T00:00:00.000Z,11.539365,11.539365,11.539365,11.539365,0
2026-04-08T00:00:00.000Z,11.53354,11.53354,11.53354,11.53354,0
2026-04-09T00:00:00.000Z,11.53636,11.53636,11.53636,11.53636,0
2026-04-10T00:00:00.000Z,11.538976,11.538976,11.538976,11.538976,0
2026-04-13T00:00:00.000Z,11.541285,11.541285,11.541285,11.541285,0
2026-04-14T00:00:00.000Z,11.5418,11.5418,11.5418,11.5418,0
2026-04-15T00:00:00.000Z,11.544978,11.544978,11.544978,11.544978,0
