ts,open,high,low,close,volume
2025-04-21T13:30:00Z,230.259994506836,232.210006713867,222.789993286133,227.5,97768000
2025-04-22T13:30:00Z,230.960006713867,242.789993286133,229.850006103516,237.970001220703,120858500
2025-04-23T13:30:00Z,254.860000610352,259.450012207031,244.429992675781,250.740005493164,150381900
2025-04-24T13:30:00Z,250.5,259.540008544922,249.199996948242,259.510009765625,94464200
2025-04-25T13:30:00Z,261.690002441406,286.850006103516,259.630004882813,284.950012207031,167560700
2025-04-28T13:30:00Z,288.980010986328,294.859985351563,272.420013427734,285.880004882813,151731800
2025-04-29T13:30:00Z,285.5,293.320007324219,279.470001220703,292.029998779297,108906600
2025-04-30T13:30:00Z,279.899993896484,284.450012207031,270.779998779297,282.160003662109,128961100
2025-05-01T13:30:00Z,280.010009765625,290.869995117188,279.809997558594,280.519989013672,99659000
2025-05-02T13:30:00Z,284.899993896484,294.779998779297,279.809997558594,287.209991455078,114454700
2025-05-05T13:30:00Z,284.570007324219,284.850006103516,274.399993896484,280.260009765625,94618900
2025-05-06T13:30:00Z,273.109985351563,277.730010986328,271.350006103516,275.350006103516,76715800
2025-05-07T13:30:00Z,276.880004882813,277.920013427734,271,276.220001220703,71592600
2025-05-08T13:30:00Z,279.630004882813,289.799987792969,279.410003662109,284.820007324219,97539400
2025-05-09T13:30:00Z,290.209991455078,307.040008544922,290,298.260009765625,132387800
2025-05-12T13:30:00Z,321.989990234375,322.209991455078,311.5,318.380004882813,112826700
2025-05-13T13:30:00Z,320,337.589996337891,316.799987792969,334.070007324219,136992600
2025-05-14T13:30:00Z,342.5,350,337,347.679992675781,136997300
2025-05-15T13:30:00Z,340.339996337891,346.140014648438,334.720001220703,342.820007324219,97882600
2025-05-16T13:30:00Z,346.239990234375,351.619995117188,342.329986572266,349.980010986328,95895700
2025-05-19T13:30:00Z,336.299987792969,343,333.369995117188,342.089996337891,88869900
2025-05-20T13:30:00Z,347.869995117188,354.989990234375,341.630004882813,343.820007324219,131715500
2025-05-21T13:30:00Z,344.429992675781,347.350006103516,332.200012207031,334.619995117188,102354800
2025-05-22T13:30:00Z,331.899993896484,347.269989013672,331.390014648438,341.040008544922,97113400
2025-05-23T13:30:00Z,337.920013427734,343.179992675781,333.209991455078,339.339996337891,84654800
2025-05-27T13:30:00Z,347.350006103516,363.790008544922,347.320007324219,362.890014648438,120146400
2025-05-28T13:30:00Z,364.839996337891,365,355.910003662109,356.899993896484,91404300
2025-05-29T13:30:00Z,365.290008544922,367.709991455078,356,358.429992675781,88087800
2025-05-30T13:30:00Z,355.519989013672,363.679992675781,345.290008544922,346.459991455078,123474900
2025-06-02T13:30:00Z,343.5,348.019989013672,333.329986572266,342.690002441406,81873800
2025-06-03T13:30:00Z,346.600006103516,355.399993896484,343.040008544922,344.269989013672,99324500
2025-06-04T13:30:00Z,345.100006103516,345.600006103516,327.329986572266,332.049987792969,98912100
2025-06-05T13:30:00Z,322.489990234375,324.549987792969,273.209991455078,284.700012207031,287499800
2025-06-06T13:30:00Z,298.829986572266,305.5,291.140014648438,295.140014648438,164747700
2025-06-09T13:30:00Z,285.959991455078,309.829986572266,281.850006103516,308.579986572266,140908900
2025-06-10T13:30:00Z,314.940002441406,327.829986572266,310.670013427734,326.089996337891,151256500
2025-06-11T13:30:00Z,334.399993896484,335.5,322.5,326.429992675781,122611400
2025-06-12T13:30:00Z,323.079986572266,332.559997558594,316.859985351563,319.109985351563,105127500
2025-06-13T13:30:00Z,313.970001220703,332.989990234375,313.299987792969,325.309997558594,128964300
2025-06-16T13:30:00Z,331.290008544922,332.049987792969,326.410003662109,329.130004882813,83925900
2025-06-17T13:30:00Z,326.089996337891,327.260009765625,314.739990234375,316.350006103516,88282700
2025-06-18T13:30:00Z,317.309997558594,329.320007324219,315.450012207031,322.049987792969,95137700
2025-06-20T13:30:00Z,327.950012207031,332.359985351563,317.779998779297,322.160003662109,108688000
2025-06-23T13:30:00Z,327.540008544922,357.540008544922,327.480010986328,348.679992675781,190716800
2025-06-24T13:30:00Z,356.170013427734,356.260009765625,340.440002441406,340.470001220703,114736200
